"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
29 Nov 2024 04:18:14.000,42.107,2.250006,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:19:14.000,42.138,2.250004,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:20:14.000,42.158,2.250003,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:21:14.000,42.167,2.250001,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:22:14.000,42.164,2.249999,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:23:14.000,42.149,2.249998,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:24:14.000,42.122,2.249996,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:25:14.000,42.084,2.249994,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:26:14.000,42.034,2.249992,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:27:14.000,41.975,2.249991,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:28:14.000,41.905,2.249989,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:29:14.000,41.828,2.249987,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:30:14.000,41.744,2.249986,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:31:14.000,41.654,2.249984,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:32:14.000,41.562,2.249983,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:33:14.000,41.467,2.249981,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:34:14.000,41.373,2.249980,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:35:14.000,41.282,2.249978,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:36:14.000,41.196,2.249977,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:37:14.000,41.116,2.249976,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:38:14.000,41.046,2.249974,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:39:14.000,40.987,2.249973,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:40:14.000,40.941,2.249972,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:41:14.000,40.909,2.249971,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:42:14.000,40.894,2.249971,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:43:14.000,40.895,2.249970,-9999.990,-9999.990000,-48.739655,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:44:14.000,40.915,2.249969,-9999.990,-9999.990000,-47.242856,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:45:14.000,40.952,2.249969,-9999.990,-9999.990000,-50.505107,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:46:14.000,41.008,2.249968,-9999.990,-9999.990000,-36.159054,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:47:14.000,41.083,2.249968,-9999.990,-9999.990000,-31.840344,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:48:14.000,41.174,2.249968,-9999.990,-9999.990000,-32.166536,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:49:14.000,41.283,2.249968,-9999.990,-9999.990000,-40.797072,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:50:14.000,41.407,2.249967,-9999.990,-9999.990000,-35.591609,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:51:14.000,41.545,2.249968,-9999.990,-9999.990000,-27.663750,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:52:14.000,41.696,2.249968,-9999.990,-9999.990000,-25.632484,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:53:14.000,41.858,2.249968,-9999.990,-9999.990000,-27.710264,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 04:54:07.269,42.010,2.249968,-9999.990,-9999.990000,-37.417613,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
29 Nov 2024 05:41:29.010,41.934,2.250041,-9999.990,-9999.990000,-37.210615,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:42:29.000,41.711,2.250042,-9999.990,-9999.990000,-26.318515,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:43:29.000,41.500,2.250044,-9999.990,-9999.990000,-26.589615,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:44:29.000,41.306,2.250045,-9999.990,-9999.990000,-35.689560,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:45:29.000,41.133,2.250045,-9999.990,-9999.990000,-35.799242,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:46:29.000,40.987,2.250046,-9999.990,-9999.990000,-31.477378,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:47:29.000,40.873,2.250047,-9999.990,-9999.990000,-37.364682,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:48:29.000,40.794,2.250047,-9999.990,-9999.990000,-52.112064,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:49:29.000,40.755,2.250048,-9999.990,-9999.990000,-50.189234,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:50:29.000,40.759,2.250048,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:51:29.000,40.808,2.250048,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:52:29.000,40.904,2.250047,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:53:29.000,41.046,2.250047,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:54:29.000,41.233,2.250046,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:55:29.000,41.462,2.250046,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:56:29.000,41.729,2.250045,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:57:29.000,42.028,2.250043,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:58:29.000,42.352,2.250042,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 05:59:29.000,42.695,2.250040,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:00:29.000,43.048,2.250038,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:01:29.000,43.405,2.250036,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:02:29.000,43.756,2.250034,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:03:29.000,44.095,2.250031,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:04:29.000,44.414,2.250028,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:05:29.000,44.708,2.250025,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:06:29.000,44.970,2.250022,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:07:29.000,45.196,2.250018,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:08:29.000,45.383,2.250014,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:09:29.000,45.526,2.250011,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:10:29.000,45.623,2.250007,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:11:29.000,45.673,2.250003,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:12:29.000,45.675,2.249999,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:13:29.000,45.628,2.249995,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:14:29.000,45.533,2.249991,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:15:29.000,45.391,2.249987,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:16:29.000,45.204,2.249983,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:17:29.000,44.974,2.249979,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:18:29.000,44.705,2.249976,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:19:29.000,44.402,2.249972,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:20:29.000,44.070,2.249969,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:21:29.000,43.715,2.249966,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:22:29.000,43.346,2.249963,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:23:29.000,42.970,2.249961,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:24:29.000,42.597,2.249959,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:25:29.000,42.235,2.249957,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:26:29.000,41.893,2.249955,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:27:29.000,41.580,2.249953,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:28:29.000,41.304,2.249952,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:29:29.000,41.072,2.249951,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:30:29.000,40.889,2.249950,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:31:29.000,40.758,2.249949,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:32:29.000,40.683,2.249949,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:33:29.000,40.663,2.249949,-9999.990,-9999.990000,-55.951778,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:34:29.000,40.696,2.249949,-9999.990,-9999.990000,-49.719766,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:35:29.000,40.779,2.249949,-9999.990,-9999.990000,-37.166003,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:36:29.000,40.909,2.249949,-9999.990,-9999.990000,-31.405758,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:37:29.000,41.079,2.249950,-9999.990,-9999.990000,-40.611873,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:38:29.000,41.284,2.249951,-9999.990,-9999.990000,-30.399665,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:39:29.000,41.518,2.249951,-9999.990,-9999.990000,-25.632095,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:40:29.000,41.775,2.249952,-9999.990,-9999.990000,-31.184641,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 06:40:44.891,41.846,2.249953,-9999.990,-9999.990000,-37.249647,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
29 Nov 2024 07:27:29.504,41.811,2.250046,-9999.990,-9999.990000,-39.580201,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:28:29.000,41.554,2.250047,-9999.990,-9999.990000,-26.203853,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:29:29.000,41.315,2.250047,-9999.990,-9999.990000,-27.149361,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:30:29.000,41.101,2.250048,-9999.990,-9999.990000,-41.609684,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:31:29.000,40.917,2.250048,-9999.990,-9999.990000,-33.079361,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:32:29.000,40.768,2.250049,-9999.990,-9999.990000,-32.399634,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:33:29.000,40.658,2.250049,-9999.990,-9999.990000,-44.263537,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:34:29.000,40.592,2.250048,-9999.990,-9999.990000,-46.184531,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:35:29.000,40.571,2.250048,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:36:29.000,40.598,2.250048,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:37:29.000,40.673,2.250047,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:38:29.000,40.795,2.250046,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:39:29.000,40.960,2.250045,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:40:29.000,41.165,2.250044,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:41:29.000,41.404,2.250042,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:42:29.000,41.671,2.250040,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:43:29.000,41.959,2.250038,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:44:29.000,42.260,2.250036,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:45:29.000,42.567,2.250034,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:46:29.000,42.872,2.250032,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:47:29.000,43.169,2.250029,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:48:29.000,43.450,2.250026,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:49:29.000,43.709,2.250023,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:50:29.000,43.942,2.250020,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:51:29.000,44.144,2.250017,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:52:29.000,44.312,2.250013,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:53:29.000,44.442,2.250010,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:54:29.000,44.534,2.250006,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:55:29.000,44.585,2.250003,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:56:29.000,44.595,2.249999,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:57:29.000,44.565,2.249996,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:58:29.000,44.495,2.249992,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 07:59:29.000,44.387,2.249989,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:00:29.000,44.243,2.249986,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:01:29.000,44.066,2.249983,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:02:29.000,43.859,2.249980,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:03:29.000,43.626,2.249977,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:04:29.000,43.371,2.249975,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:05:29.000,43.100,2.249972,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:06:29.000,42.818,2.249970,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:07:29.000,42.532,2.249968,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:08:29.000,42.246,2.249967,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:09:29.000,41.967,2.249965,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:10:29.000,41.700,2.249964,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:11:29.000,41.452,2.249963,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:12:29.000,41.228,2.249962,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:13:29.000,41.030,2.249961,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:14:29.000,40.864,2.249960,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:15:29.000,40.732,2.249960,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:16:29.000,40.635,2.249959,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:17:29.000,40.574,2.249959,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:18:29.000,40.548,2.249959,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:19:29.000,40.558,2.249960,-9999.990,-9999.990000,-46.570453,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:20:29.000,40.600,2.249960,-9999.990,-9999.990000,-64.158883,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:21:29.000,40.672,2.249960,-9999.990,-9999.990000,-37.056530,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:22:29.000,40.772,2.249961,-9999.990,-9999.990000,-31.670159,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:23:29.000,40.896,2.249962,-9999.990,-9999.990000,-33.274859,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:24:29.000,41.040,2.249962,-9999.990,-9999.990000,-56.683488,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:25:29.000,41.202,2.249963,-9999.990,-9999.990000,-29.991802,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:26:29.000,41.377,2.249964,-9999.990,-9999.990000,-25.868309,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:27:29.000,41.563,2.249965,-9999.990,-9999.990000,-26.715732,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:28:29.000,41.757,2.249966,-9999.990,-9999.990000,-35.553884,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 08:28:35.979,41.779,2.249966,-9999.990,-9999.990000,-38.362112,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
29 Nov 2024 09:17:27.242,41.829,2.250024,-9999.990,-9999.990000,-44.019681,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
29 Nov 2024 09:18:27.000,41.688,2.250025,-9999.990,-9999.990000,-29.575230,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
